tab,cell,row,col,value,field_type,formula
MF Lease Up,G46,46,G,0.9999999999999996,user_entry,
MF Lease Up,H46,46,H,0.0,user_entry,
MF Lease Up,I46,46,I,0.0,user_entry,
MF Lease Up,J46,46,J,0.9999999999999993,user_entry,
MF Lease Up,K46,46,K,0.0,user_entry,
MF Lease Up,L46,46,L,0.0,user_entry,
MF Lease Up,M46,46,M,0.0,user_entry,
MF Lease Up,N46,46,N,0.0,user_entry,
MF Lease Up,O46,46,O,0.0,user_entry,
MF Lease Up,P46,46,P,0.0,user_entry,
MF Lease Up,B47,47,B,0x7,user_entry,
MF Lease Up,C47,47,C,Auto,user_entry,
MF Lease Up,F47,47,F,31.0,user_entry,
MF Lease Up,G47,47,G,0.9999999999999996,user_entry,
MF Lease Up,H47,47,H,0.0,user_entry,
MF Lease Up,I47,47,I,0.0,user_entry,
MF Lease Up,J47,47,J,0.9999999999999993,user_entry,
MF Lease Up,K47,47,K,0.0,user_entry,
MF Lease Up,L47,47,L,0.0,user_entry,
MF Lease Up,M47,47,M,0.0,user_entry,
MF Lease Up,N47,47,N,0.0,user_entry,
MF Lease Up,O47,47,O,0.0,user_entry,
MF Lease Up,P47,47,P,0.0,user_entry,
MF Lease Up,B48,48,B,0x7,user_entry,
MF Lease Up,C48,48,C,Auto,user_entry,
MF Lease Up,F48,48,F,32.0,user_entry,
MF Lease Up,G48,48,G,0.9999999999999996,user_entry,
MF Lease Up,H48,48,H,0.0,user_entry,
MF Lease Up,I48,48,I,0.0,user_entry,
MF Lease Up,J48,48,J,0.9999999999999993,user_entry,
MF Lease Up,K48,48,K,0.0,user_entry,
MF Lease Up,L48,48,L,0.0,user_entry,
MF Lease Up,M48,48,M,0.0,user_entry,
MF Lease Up,N48,48,N,0.0,user_entry,
MF Lease Up,O48,48,O,0.0,user_entry,
MF Lease Up,P48,48,P,0.0,user_entry,
MF Lease Up,B49,49,B,0x7,user_entry,
MF Lease Up,C49,49,C,Auto,user_entry,
MF Lease Up,F49,49,F,33.0,user_entry,
