tab,cell,row,col,value,field_type,formula
Site,L33,33,L,Show,user_entry,
Site,N33,33,N,Show,user_entry,
Site,P33,33,P,Show,user_entry,
Site,R33,33,R,Show,user_entry,
Site,S33,33,S,0.5,user_entry,
Site,W33,33,W,Legal Description,user_entry,
Site,Y33,33,Y,Legal Description,user_entry,
Site,AA33,33,AA,Concatenate,user_entry,
Site,AB33,33,AB,0.0,user_entry,
Site,A34,34,A,Hide,user_entry,
Site,B34,34,B,Hide,user_entry,
Site,C34,34,C,Hide,user_entry,
Site,D34,34,D,Hide,user_entry,
Site,E34,34,E,Hide,user_entry,
Site,F34,34,F,Hide,user_entry,
Site,G34,34,G,Hide,user_entry,
Site,H34,34,H,Hide,user_entry,
Site,I34,34,I,Hide,user_entry,
Site,J34,34,J,Hide,user_entry,
Site,K34,34,K,Hide,user_entry,
Site,L34,34,L,Hide,user_entry,
Site,N34,34,N,Hide,user_entry,
Site,P34,34,P,Hide,user_entry,
Site,R34,34,R,Hide,user_entry,
Site,S34,34,S,0x7,user_entry,
Site,AW34,34,AW,?,user_entry,
Site,A35,35,A,Show,user_entry,
Site,B35,35,B,Show,user_entry,
Site,C35,35,C,Show,user_entry,
Site,D35,35,D,Show,user_entry,
Site,E35,35,E,Show,user_entry,
Site,F35,35,F,Show,user_entry,
Site,G35,35,G,Show,user_entry,
Site,H35,35,H,Show,user_entry,
Site,I35,35,I,Show,user_entry,
Site,J35,35,J,Show,user_entry,
Site,K35,35,K,Show,user_entry,
Site,L35,35,L,Show,user_entry,
Site,N35,35,N,Show,user_entry,
Site,P35,35,P,Show,user_entry,
Site,R35,35,R,Show,user_entry,
Site,S35,35,S,0.5,user_entry,
Site,W35,35,W,Google Latitude,user_entry,
Site,Y35,35,Y,Map Latitude,user_entry,
Site,Z35,35,Z,37.33588,user_entry,
Site,AA35,35,AA,Parcel 1,user_entry,
Site,AB35,35,AB,37.33588,user_entry,
Site,AC35,35,AC,37.33588,user_entry,
Site,A36,36,A,Show,user_entry,
Site,B36,36,B,Show,user_entry,
Site,C36,36,C,Show,user_entry,
Site,D36,36,D,Show,user_entry,
Site,E36,36,E,Show,user_entry,
Site,F36,36,F,Show,user_entry,
Site,G36,36,G,Show,user_entry,
Site,H36,36,H,Show,user_entry,
Site,I36,36,I,Show,user_entry,
Site,J36,36,J,Show,user_entry,
Site,K36,36,K,Show,user_entry,
Site,L36,36,L,Show,user_entry,
Site,N36,36,N,Show,user_entry,
Site,P36,36,P,Show,user_entry,
Site,R36,36,R,Show,user_entry,
Site,S36,36,S,0.5,user_entry,
Site,W36,36,W,Google Longitude,user_entry,
Site,Y36,36,Y,Map Longitude,user_entry,
Site,Z36,36,Z,-122.038681,user_entry,
Site,AA36,36,AA,Parcel 1,user_entry,
Site,AB36,36,AB,-122.038681,user_entry,
Site,AC36,36,AC,-122.038681,user_entry,
Site,A37,37,A,Hide,user_entry,
Site,B37,37,B,Hide,user_entry,
Site,C37,37,C,Hide,user_entry,
Site,D37,37,D,Hide,user_entry,
Site,E37,37,E,Hide,user_entry,
Site,F37,37,F,Hide,user_entry,
Site,G37,37,G,Hide,user_entry,
Site,H37,37,H,Hide,user_entry,
Site,I37,37,I,Hide,user_entry,
Site,J37,37,J,Hide,user_entry,
Site,K37,37,K,Hide,user_entry,
Site,L37,37,L,Hide,user_entry,
Site,N37,37,N,Hide,user_entry,
Site,P37,37,P,Hide,user_entry,
Site,R37,37,R,Hide,user_entry,
Site,S37,37,S,0x7,user_entry,
Site,A38,38,A,Show,user_entry,
Site,B38,38,B,Show,user_entry,
Site,C38,38,C,Show,user_entry,
Site,D38,38,D,Show,user_entry,
Site,E38,38,E,Show,user_entry,
Site,F38,38,F,Show,user_entry,
Site,G38,38,G,Show,user_entry,
Site,H38,38,H,Show,user_entry,
Site,I38,38,I,Show,user_entry,
Site,J38,38,J,Show,user_entry,
Site,K38,38,K,Show,user_entry,
Site,L38,38,L,Show,user_entry,
Site,N38,38,N,Show,user_entry,
Site,P38,38,P,Show,user_entry,
Site,R38,38,R,Show,user_entry,
Site,S38,38,S,0.5,user_entry,
Site,W38,38,W,Land Area (SF),user_entry,
Site,Y38,38,Y,Gross Land Area (Sq Ft),user_entry,
Site,Z38,38,Z,889494.0,user_entry,
Site,AA38,38,AA,Sum,user_entry,
Site,AB38,38,AB,889494.0,user_entry,
Site,AC38,38,AC,889494.0,user_entry,
Site,A39,39,A,Show,user_entry,
Site,B39,39,B,Show,user_entry,
Site,C39,39,C,Show,user_entry,
Site,D39,39,D,Show,user_entry,
Site,E39,39,E,Show,user_entry,
Site,F39,39,F,Show,user_entry,
Site,G39,39,G,Show,user_entry,
Site,H39,39,H,Show,user_entry,
Site,I39,39,I,Show,user_entry,
Site,J39,39,J,Show,user_entry,
Site,K39,39,K,Show,user_entry,
Site,L39,39,L,Show,user_entry,
Site,N39,39,N,Show,user_entry,
Site,P39,39,P,Show,user_entry,
Site,R39,39,R,Show,user_entry,
Site,S39,39,S,0.5,user_entry,
Site,Y39,39,Y,Gross Land Area (Acres),user_entry,
Site,Z39,39,Z,20.419972451790635,user_entry,
Site,AA39,39,AA,Sum,user_entry,
Site,AB39,39,AB,20.419972451790635,user_entry,
Site,AC39,39,AC,20.419972451790635,user_entry,
Site,A40,40,A,Hide,user_entry,
Site,B40,40,B,Auto,user_entry,
Site,C40,40,C,Auto,user_entry,
