tab,cell,row,col,value,field_type,formula
Land Comp Profiles,H87,87,H,VeryHidden,user_entry,
Land Comp Profiles,K87,87,K,85.0,user_entry,
Land Comp Profiles,Y87,87,Y,0x2a,user_entry,
Land Comp Profiles,H88,88,H,VeryHidden,user_entry,
Land Comp Profiles,K88,88,K,86.0,user_entry,
Land Comp Profiles,Y88,88,Y,0x2a,user_entry,
Land Comp Profiles,H89,89,H,VeryHidden,user_entry,
Land Comp Profiles,K89,89,K,87.0,user_entry,
Land Comp Profiles,Y89,89,Y,0x2a,user_entry,
Land Comp Profiles,H90,90,H,VeryHidden,user_entry,
Land Comp Profiles,K90,90,K,88.0,user_entry,
Land Comp Profiles,Y90,90,Y,0x2a,user_entry,
Land Comp Profiles,H91,91,H,VeryHidden,user_entry,
Land Comp Profiles,K91,91,K,89.0,user_entry,
Land Comp Profiles,Y91,91,Y,0x2a,user_entry,
Land Comp Profiles,H92,92,H,VeryHidden,user_entry,
Land Comp Profiles,K92,92,K,90.0,user_entry,
Land Comp Profiles,Y92,92,Y,0x2a,user_entry,
Land Comp Profiles,H93,93,H,VeryHidden,user_entry,
Land Comp Profiles,K93,93,K,91.0,user_entry,
Land Comp Profiles,H94,94,H,VeryHidden,user_entry,
Land Comp Profiles,K94,94,K,92.0,user_entry,
Land Comp Profiles,L94,94,L,Sale Comments,user_entry,
Land Comp Profiles,Y94,94,Y,Sale Comments,user_entry,
Land Comp Profiles,H95,95,H,VeryHidden,user_entry,
Land Comp Profiles,H96,96,H,VeryHidden,user_entry,
Land Comp Profiles,L96,96,L,Header Columns,user_entry,
Land Comp Profiles,Y96,96,Y,Number Formats,user_entry,
Land Comp Profiles,H97,97,H,VeryHidden,user_entry,
Land Comp Profiles,K97,97,K,1.0,user_entry,
Land Comp Profiles,N97,97,N,2.0,user_entry,
Land Comp Profiles,AA97,97,AA,@,user_entry,
Land Comp Profiles,H98,98,H,VeryHidden,user_entry,
Land Comp Profiles,K98,98,K,2.0,user_entry,
Land Comp Profiles,N98,98,N,9.0,user_entry,
Land Comp Profiles,AA98,98,AA,General,user_entry,
Land Comp Profiles,H99,99,H,VeryHidden,user_entry,
Land Comp Profiles,K99,99,K,3.0,user_entry,
Land Comp Profiles,N99,99,N,54.0,user_entry,
Land Comp Profiles,O99,99,O,488.0,user_entry,
Land Comp Profiles,P99,99,P,577.0,user_entry,
Land Comp Profiles,AA99,99,AA,General,user_entry,
Land Comp Profiles,H100,100,H,VeryHidden,user_entry,
Land Comp Profiles,K100,100,K,4.0,user_entry,
Land Comp Profiles,N100,100,N,87.0,user_entry,
Land Comp Profiles,AA100,100,AA,General,user_entry,
Land Comp Profiles,H101,101,H,VeryHidden,user_entry,
Land Comp Profiles,K101,101,K,5.0,user_entry,
Land Comp Profiles,N101,101,N,1.0,user_entry,
Land Comp Profiles,AA101,101,AA,General,user_entry,
Land Comp Profiles,H102,102,H,VeryHidden,user_entry,
Land Comp Profiles,K102,102,K,6.0,user_entry,
Land Comp Profiles,N102,102,N,423.0,user_entry,
Land Comp Profiles,AA102,102,AA,@,user_entry,
Land Comp Profiles,H103,103,H,VeryHidden,user_entry,
Land Comp Profiles,K103,103,K,7.0,user_entry,
Land Comp Profiles,N103,103,N,427.0,user_entry,
Land Comp Profiles,AA103,103,AA,@,user_entry,
Land Comp Profiles,H104,104,H,VeryHidden,user_entry,
Land Comp Profiles,K104,104,K,8.0,user_entry,
Land Comp Profiles,N104,104,N,496.0,user_entry,
Land Comp Profiles,AA104,104,AA,General,user_entry,
Land Comp Profiles,H105,105,H,VeryHidden,user_entry,
Land Comp Profiles,K105,105,K,9.0,user_entry,
Land Comp Profiles,N105,105,N,579.0,user_entry,
Land Comp Profiles,AA105,105,AA,@,user_entry,
Land Comp Profiles,H106,106,H,VeryHidden,user_entry,
Land Comp Profiles,K106,106,K,10.0,user_entry,
Land Comp Profiles,N106,106,N,7.0,user_entry,
Land Comp Profiles,T106,106,T,image,user_entry,
Land Comp Profiles,AA106,106,AA,"#,##0.00",user_entry,
Land Comp Profiles,AG106,106,AG,image,user_entry,
Land Comp Profiles,H107,107,H,VeryHidden,user_entry,
Land Comp Profiles,K107,107,K,11.0,user_entry,
Land Comp Profiles,N107,107,N,220.0,user_entry,
Land Comp Profiles,AA107,107,AA,"#,##0",user_entry,
Land Comp Profiles,H108,108,H,VeryHidden,user_entry,
Land Comp Profiles,K108,108,K,12.0,user_entry,
Land Comp Profiles,N108,108,N,552.0,user_entry,
Land Comp Profiles,AA108,108,AA,"#,##0.0",user_entry,
Land Comp Profiles,H109,109,H,VeryHidden,user_entry,
Land Comp Profiles,K109,109,K,13.0,user_entry,
Land Comp Profiles,N109,109,N,129.0,user_entry,
Land Comp Profiles,AA109,109,AA,"#,##0.0",user_entry,
Land Comp Profiles,H110,110,H,VeryHidden,user_entry,
Land Comp Profiles,K110,110,K,14.0,user_entry,
Land Comp Profiles,N110,110,N,520.0,user_entry,
Land Comp Profiles,AA110,110,AA,General,user_entry,
Land Comp Profiles,H111,111,H,VeryHidden,user_entry,
Land Comp Profiles,K111,111,K,15.0,user_entry,
Land Comp Profiles,N111,111,N,470.0,user_entry,
Land Comp Profiles,AA111,111,AA,General,user_entry,
Land Comp Profiles,H112,112,H,VeryHidden,user_entry,
Land Comp Profiles,K112,112,K,16.0,user_entry,
Land Comp Profiles,N112,112,N,152.0,user_entry,
Land Comp Profiles,AA112,112,AA,General,user_entry,
Land Comp Profiles,H113,113,H,VeryHidden,user_entry,
Land Comp Profiles,K113,113,K,17.0,user_entry,
Land Comp Profiles,N113,113,N,433.0,user_entry,
Land Comp Profiles,AA113,113,AA,General,user_entry,
Land Comp Profiles,H114,114,H,VeryHidden,user_entry,
