tab,cell,row,col,value,field_type,formula
Sale Comp Profiles,N110,110,N,844.0,user_entry,
Sale Comp Profiles,AA110,110,AA,@,user_entry,
Sale Comp Profiles,H111,111,H,VeryHidden,user_entry,
Sale Comp Profiles,K111,111,K,15.0,user_entry,
Sale Comp Profiles,N111,111,N,827.0,user_entry,
Sale Comp Profiles,AA111,111,AA,General,user_entry,
Sale Comp Profiles,H112,112,H,VeryHidden,user_entry,
Sale Comp Profiles,K112,112,K,16.0,user_entry,
Sale Comp Profiles,N112,112,N,832.0,user_entry,
Sale Comp Profiles,AA112,112,AA,"#,##0",user_entry,
Sale Comp Profiles,H113,113,H,VeryHidden,user_entry,
Sale Comp Profiles,K113,113,K,17.0,user_entry,
Sale Comp Profiles,N113,113,N,834.0,user_entry,
Sale Comp Profiles,AA113,113,AA,"#,##0.0",user_entry,
Sale Comp Profiles,H114,114,H,VeryHidden,user_entry,
Sale Comp Profiles,K114,114,K,18.0,user_entry,
Sale Comp Profiles,N114,114,N,0x2a,user_entry,
Sale Comp Profiles,AA114,114,AA,0x2a,user_entry,
Sale Comp Profiles,H115,115,H,VeryHidden,user_entry,
Sale Comp Profiles,K115,115,K,19.0,user_entry,
Sale Comp Profiles,N115,115,N,0x2a,user_entry,
Sale Comp Profiles,AA115,115,AA,0x2a,user_entry,
Sale Comp Profiles,H116,116,H,VeryHidden,user_entry,
Sale Comp Profiles,K116,116,K,20.0,user_entry,
Sale Comp Profiles,N116,116,N,0x2a,user_entry,
Sale Comp Profiles,AA116,116,AA,0x2a,user_entry,
Sale Comp Profiles,H117,117,H,VeryHidden,user_entry,
Sale Comp Profiles,K117,117,K,21.0,user_entry,
Sale Comp Profiles,H118,118,H,VeryHidden,user_entry,
